CustGroup,Customer,CustomerName,TransactionDate,InvoiceDescription,DetailLineCount,AmountDue,OriginalAmount,Tax,CollectedCheckDate,CollectedCheckNumber,CollectedCheckAmount,CollectedImage,Notes
101,211389,Microsoft Corporation    ,41697,PO# 95833992        ,4,20810.24,20810.24,1976.98,41795.67089,8237,20810.24,Images\AR_201_211389_8237.pdf,
101,212715,PCL Construction         ,41709,FEBRUARY BILLING    ,4,49432.3,52034,4943.24,41795.67089,7162,49432.3,Images\AR_201_212715_7162.pdf,
101,212715,PCL Construction         ,41698,FEB BILLING         ,6,169487.6,178408,16948.76,41795.67089,4996,169487.6,Images\AR_201_212715_4996.pdf,
101,207343,Holland America Cruise Li,41704,MARCH BILLING       ,4,9376,9376,890.72,41795.67089,4545,9376,Images\AR_201_207343_4545.pdf,
101,212715,PCL Construction         ,41708,FEBRUARY BILLING    ,4,119257.38,126374,12005.54,41795.67089,1562,119257.38,Images\AR_201_212715_1562.pdf,
101,210607,MCKINSTRY ESSENTION INC  ,41715,MARCH BILLING       ,4,51330.55,52962.5,11.83,41795.67089,4253,51330.55,Images\AR_201_210607_4253.pdf,
101,219202,Yahoo                    ,41716,MARCH BILLING       ,4,49296,50000,3950,41795.67089,5016,49296,Images\AR_201_219202_5016.pdf,
101,219487,Mid Mountain Process Oven,41726,MAR BILLING W/ TAX  ,4,272242.64,278980,23992.28,41795.67089,8250,272242.64,Images\AR_201_219487_8250.pdf,
101,219487,Mid Mountain Process Oven,41727,MAR BILLING         ,4,276520,278980,24550.24,41795.67089,5999,276520,Images\AR_201_219487_5999.pdf,
101,210607,MCKINSTRY ESSENTION INC  ,41723,MARCH BILLING       ,4,19521.91,20222.73,52.89,41795.67089,7431,19521.91,Images\AR_201_210607_7431.pdf,
101,211389,Microsoft Corporation    ,41723,PO# 95833992        ,4,21850.76,21850.76,2075.82,41795.67089,9762,21850.76,Images\AR_201_211389_9762.pdf,
101,211389,Microsoft Corporation    ,41723,PO# 95860884        ,4,21270.02,24887.76,2364.34,41795.67089,5501,21270.02,Images\AR_201_211389_5501.pdf,
101,214224,Real Estate & Facilities ,41723,PO# 96110865        ,4,6868,7288,692.36,41795.67089,8982,6868,Images\AR_201_214224_8982.pdf,
101,214224,Real Estate & Facilities ,41723,PO# 96141111        ,4,7034,7404,703.38,41795.67089,1969,7034,Images\AR_201_214224_1969.pdf,
101,211389,Microsoft Corporation    ,41723,PO# 96166748        ,4,490321,492172,38881.58,41795.67089,5966,490321,Images\AR_201_211389_5966.pdf,
101,211389,Microsoft Corporation    ,41723,PO# 96098955        ,4,92844.46,93208,7363.44,41795.67089,5517,92844.46,Images\AR_201_211389_5517.pdf,
101,211389,Microsoft Corporation    ,41723,PO# 96175015        ,4,8201.42,9916,783.36,41795.67089,4984,8201.42,Images\AR_201_211389_4984.pdf,
101,211389,Microsoft Corporation    ,41723,PO# 96189166        ,4,23904.66,25318,2000.12,41795.67089,1885,23904.66,Images\AR_201_211389_1885.pdf,
101,211389,Microsoft Corporation    ,41723,PO# 96191232        ,4,7492.68,8442,666.92,41795.67089,8380,7492.68,Images\AR_201_211389_8380.pdf,
101,211389,Microsoft Corporation    ,41723,PO# 96098715        ,4,31374.54,32888,2598.16,41795.67089,8766,31374.54,Images\AR_201_211389_8766.pdf,
101,219202,Yahoo                    ,41727,MAR BILLING         ,4,10156.7,9028,713.22,41795.67089,3379,10156.7,Images\AR_201_219202_3379.pdf,
101,219202,Yahoo                    ,41726,MAR BILLING         ,4,23888.52,24684.52,1950.08,41795.67089,8265,23888.52,Images\AR_201_219202_8265.pdf,
101,217555,USA Real Estate Fund 1 In,40962,FEB BILLING         ,4,1120,1120,90.72,41795.67089,8258,1120,Images\AR_201_217555_8258.pdf,
101,217687,Urban Renaissance Propert,41388,APRIL BILLING       ,2,12506.16,72000,6840,41795.67089,5391,12506.16,Images\AR_201_217687_5391.pdf,
101,212151,Northwest Venture Associa,41397,COPIES              ,3,34350,314104.28,0.87,41795.67089,5182,34350,Images\AR_201_212151_5182.pdf,
101,207042,Greencupboards           ,41488,SUPPORT             ,2,13497.39,30,2.61,41795.67089,916,13497.39,Images\AR_201_207042_916.pdf,
101,209773,LEV Foundation           ,41529,SUPPORT             ,2,9552.62,25,2.38,41795.67089,389,9552.62,Images\AR_201_209773_389.pdf,
101,217483,UNIVERSITY OF WASHINGTON ,41706,OCTOBER BILLING     ,6,93248,93248,8858.56,41795.67089,4188,93248,Images\AR_201_217483_4188.pdf,
101,218105,WBRP 1                   ,41575,OCT BILLING         ,4,1000,1000,95,41795.67089,9850,1000,Images\AR_201_218105_9850.pdf,
101,209773,LEV Foundation           ,41584,COPIES              ,3,9445.93,1148.05,109.07,41795.67089,5636,9445.93,Images\AR_201_209773_5636.pdf,
101,219294,Trammell Crow Company    ,41620,DECEMBER BILLING    ,4,339999.98,340000,32300,41795.67089,5888,339999.98,Images\AR_201_219294_5888.pdf,
101,215904,Skanska USA Bldg OR Divis,41631,DEC BILLING         ,3,919.91,5928.62,33.31,41795.67089,711,919.91,Images\AR_201_215904_711.pdf,
101,217685,Urban Renaissance Propert,41639,DECEMBER BILLING    ,4,5946,5946,564.88,41795.67089,1177,5946,Images\AR_201_217685_1177.pdf,
101,217685,Urban Renaissance Propert,41639,DECEMBER BILLING    ,4,5558,5946,564.88,41795.67089,7277,5558,Images\AR_201_217685_7277.pdf,
101,212151,Northwest Venture Associa,41653,SERVICES            ,3,7257.08,105916.67,0.87,41795.67089,3025,7257.08,Images\AR_201_212151_3025.pdf,
101,216043,Spokane Baptist Assoc    ,41654,JAN BILLING         ,4,159800,159800,13902.6,41795.67089,5848,159800,Images\AR_201_216043_5848.pdf,
101,219058,UHS of Delaware          ,41666,JAN BILLING         ,6,1597440,1588856,150941.32,41795.67089,1750,1597440,Images\AR_201_219058_1750.pdf,
101,207081,Group Health Cooperative ,41669,JAN BILLING         ,6,612428.9,644662,61242.9,41795.67089,1155,612428.9,Images\AR_201_207081_1155.pdf,
101,207551,Health Sciences & Service,41677,COPIES              ,2,2640.98,29.5,2.57,41795.67089,6061,2640.98,Images\AR_201_207551_6061.pdf,
101,205514,Ecolabs                  ,41680,FEB BILLING         ,4,502.26,502.26,47.72,41795.67089,3375,502.26,Images\AR_201_205514_3375.pdf,
101,210744,MICROSOFT C/O CBRE       ,41697,FEB BILLIN          ,4,82137.68,91264.1,8670.1,41795.67089,9303,82137.68,Images\AR_201_210744_9303.pdf,
101,217482,UNIVERSITY OF WASHINGTON ,41691,FEBRUARY BILLING    ,4,8500,8500,807.5,41795.67089,8350,8500,Images\AR_201_217482_8350.pdf,
101,217482,UNIVERSITY OF WASHINGTON ,41684,FEBRUARY BILLING    ,4,17950,17950,1705.26,41795.67089,6421,17950,Images\AR_201_217482_6421.pdf,
101,211389,Microsoft Corporation    ,41697,PO# 96084847        ,4,55710,55710,5292.46,41795.67089,9365,55710,Images\AR_201_211389_9365.pdf,
101,219352,Disney Facility Services ,41698,FEB BILLING         ,4,46576.58,48900,4645.5,41795.67089,194,46576.58,Images\AR_201_219352_194.pdf,
101,213680,Pyrotek                  ,41698,FEB BILLING         ,4,216943.32,228361.4,19867.44,41795.67089,7368,216943.32,Images\AR_201_213680_7368.pdf,
101,215092,SNOHOMISH CO FAC PLANNING,41696,FEB BILLING         ,4,5600,5600,481.6,41795.67089,7186,5600,Images\AR_201_215092_7186.pdf,
101,207081,Group Health Cooperative ,41698,FEB BILLING         ,4,27154.8,28584,2715.48,41795.67089,7045,27154.8,Images\AR_201_207081_7045.pdf,
101,219058,UHS of Delaware          ,41699,FEBRUARY BILLING    ,4,598118,600722,57068.6,41795.67089,6606,598118,Images\AR_201_219058_6606.pdf,
101,201808,BP                       ,41709,MAR BILLING         ,4,77335.96,77668.86,7378.54,41795.67089,1105,77335.96,Images\AR_201_201808_1105.pdf,
101,212151,Northwest Venture Associa,41708,SUPPORT             ,5,87342.46,57449,1.74,41795.67089,5514,87342.46,Images\AR_201_212151_5514.pdf,
101,207769,Hudson Bay Insulation    ,41708,SUPPORT             ,4,750,750,71.26,41795.67089,5767,750,Images\AR_201_207769_5767.pdf,
101,206542,GENERAL BIODIESEL        ,41708,SUPPORT             ,4,0.3,0.3,0.02,41795.67089,3692,0.3,Images\AR_201_206542_3692.pdf,
101,219340,Bake's Place             ,41708,MAR BILLING         ,4,5211.84,7601.88,722.18,41795.67089,1218,5211.84,Images\AR_201_219340_1218.pdf,
101,203668,CertainTeed Gypsum       ,41708,MAR BILLING         ,4,366.08,366.08,34.78,41795.67089,4406,366.08,Images\AR_201_203668_4406.pdf,
101,210744,MICROSOFT C/O CBRE       ,41708,OCOTBER BILLING     ,4,10985.37,11012.56,43.68,41795.67089,1550,10985.37,Images\AR_201_210744_1550.pdf,
101,219660,Glass Distillery         ,41708,MAR BILLING         ,4,10922,10922,1037.6,41795.67089,1617,10922,Images\AR_201_219660_1617.pdf,
101,217821,Valley Medical Center    ,41715,MARCH BILLING       ,4,32406,32406,3078.58,41795.67089,4306,32406,Images\AR_201_217821_4306.pdf,
101,210744,MICROSOFT C/O CBRE       ,41718,MARCH BILLING       ,4,96967.8,107742,10235.5,41795.67089,7199,96967.8,Images\AR_201_210744_7199.pdf,
101,219599,Rhapsody                 ,41718,MAR BILLING         ,4,129348,129348,12288.06,41795.67089,6168,129348,Images\AR_201_219599_6168.pdf,
101,201808,BP                       ,41718,MAR BILLING PO 6886 ,6,15307.76,14906.7,1571.36,41795.67089,7868,15307.76,Images\AR_201_201808_7868.pdf,
101,216438,T-Mobile PCS Holdings LLC,41722,MAR BILLING         ,4,19815.2,19815.2,1624.84,41795.67089,6371,19815.2,Images\AR_201_216438_6371.pdf,
101,216438,T-Mobile PCS Holdings LLC,41722,MAR BILLING         ,4,9600,9600,787.2,41795.67089,506,9600,Images\AR_201_216438_506.pdf,
101,208041,Integra Telecom          ,41723,MARCH BILLING       ,4,63579.06,70643.4,6711.12,41795.67089,4723,63579.06,Images\AR_201_208041_4723.pdf,
101,211389,Microsoft Corporation    ,41723,PO# 96135249        ,4,221074,221074,17464.84,41795.67089,2987,221074,Images\AR_201_211389_2987.pdf,
101,210312,Lydig Construction       ,41723,MARCH BILLING       ,4,163897.8,172524,16389.78,41795.67089,3206,163897.8,Images\AR_201_210312_3206.pdf,
101,215652,Seattle Biomed Research  ,41724,MARCH BILLING       ,4,40858,40858,3881.52,41795.67089,962,40858,Images\AR_201_215652_962.pdf,
101,213648,Public Utility District N,41726,MARCH BILLING       ,4,169540.3,186510,15666.84,41795.67089,8325,169540.3,Images\AR_201_213648_8325.pdf,
101,209691,LBA Realty BPC-R4YAL     ,41725,MAR BILLING         ,6,410244.51,7570.86,719.24,41795.67089,8496,410244.51,Images\AR_201_209691_8496.pdf,
101,219558,Arrow Automotive LLC     ,41725,MAR BILLING         ,4,453.48,1657.62,157.48,41795.67089,1346,453.48,Images\AR_201_219558_1346.pdf,
101,219058,UHS of Delaware          ,41725,MARCH BILLING       ,4,119084.38,104400,9918,41795.67089,5961,119084.38,Images\AR_201_219058_5961.pdf,
101,219058,UHS of Delaware          ,41725,MARCH BILLING       ,6,239686,237082,22522.8,41795.67089,6793,239686,Images\AR_201_219058_6793.pdf,
101,219294,Trammell Crow Company    ,41725,MARCH BILLING       ,4,34276,34276,3256.22,41795.67089,4498,34276,Images\AR_201_219294_4498.pdf,
101,214051,RODNEY SMITH             ,41725,MAR BILLING         ,4,456.66,456.66,43.38,41795.67089,1387,456.66,Images\AR_201_214051_1387.pdf,
101,207769,Hudson Bay Insulation    ,41725,MAR BILLING         ,4,5162.02,5162.02,490.4,41795.67089,3343,5162.02,Images\AR_201_207769_3343.pdf,
101,219650,Justin Fallstrom         ,41725,MAR BILLING         ,4,602.04,602.04,57.2,41795.67089,7673,602.04,Images\AR_201_219650_7673.pdf,
101,221127,Kinder Morgan            ,41726,MARCH BILLING       ,4,39560,39560,3758.2,41795.67089,8143,39560,Images\AR_201_221127_8143.pdf,
101,213648,Public Utility District N,41725,MARCH BILLING       ,4,101773.8,109554,9202.54,41795.67089,8944,101773.8,Images\AR_201_213648_8944.pdf,
101,219352,Disney Facility Services ,41726,MAR BILLING         ,4,148392.76,150782.8,14324.36,41795.67089,9979,148392.76,Images\AR_201_219352_9979.pdf,
101,204989,Disney Connected and Adva,41726,MAR BILLING         ,4,37028,37028,3517.66,41795.67089,5595,37028,Images\AR_201_204989_5595.pdf,
101,219352,Disney Facility Services ,41726,MAR BILLING         ,4,30276.58,32600,3097,41795.67089,2998,30276.58,Images\AR_201_219352_2998.pdf,
101,213898,REIT Managements         ,41726,MAR BILLING         ,4,11392.26,17190,1426.78,41795.67089,3576,11392.26,Images\AR_201_213898_3576.pdf,
101,216978,Tektronix                ,41641,SERVICEALLIANCE     ,5,3661.83,88214,1792.46,41795.67089,293,3661.83,Images\AR_201_216978_293.pdf,
101,204785,Darryl Chen / Dr Linh Vu ,41642,SERVICEALLIANCE     ,4,299.5,299.5,26.06,41795.67089,8759,299.5,Images\AR_201_204785_8759.pdf,
101,219538,West Seattle Athletic Clu,41642,SERVICEALLIANCE     ,4,2398.9,2398.9,227.9,41795.67089,9546,2398.9,Images\AR_201_219538_9546.pdf,
101,219538,West Seattle Athletic Clu,41642,SERVICEALLIANCE     ,4,4126.98,4126.98,392.06,41795.67089,8810,4126.98,Images\AR_201_219538_8810.pdf,
101,211713,NEW SEATTLE MASSAGE      ,41642,SERVICEALLIANCE     ,4,680,680,64.6,41795.67089,4510,680,Images\AR_201_211713_4510.pdf,
101,206647,GLY Construction         ,41644,SERVICEALLIANCE     ,4,4717.1,4717.1,448.12,41795.67089,6286,4717.1,Images\AR_201_206647_6286.pdf,
101,200958,Alexandria Real Estate Eq,41644,SERVICEALLIANCE     ,4,10985.37,11012.56,43.68,41795.67089,5472,10985.37,Images\AR_201_200958_5472.pdf,
101,201317,Ashton Development       ,41644,SERVICEALLIANCE     ,4,488.08,1240,106.64,41795.67089,7097,488.08,Images\AR_201_201317_7097.pdf,
101,217952,WA State Criminal Justice,41644,SERVICEALLIANCE     ,4,811.5,811.5,77.1,41795.67089,2985,811.5,Images\AR_201_217952_2985.pdf,
101,209029,KCIT Radio Communication ,41644,SERVICEALLIANCE     ,4,12121.3,12121.3,1066.68,41795.67089,7823,12121.3,Images\AR_201_209029_7823.pdf,
101,219469,Terry Ashley             ,41644,SERVICEALLIANCE     ,4,8482.7,9076.2,853.16,41795.67089,5053,8482.7,Images\AR_201_219469_5053.pdf,
101,209738,LEG PTRS I SEA 2ND LLC/ L,41644,SERVICEALLIANCE     ,4,680,680,64.6,41795.67089,1141,680,Images\AR_201_209738_1141.pdf,
101,219564,Sears                    ,41644,SERVICEALLIANCE     ,4,31.61,738,70.12,41795.67089,3911,31.61,Images\AR_201_219564_3911.pdf,
101,217011,Tesoro Companies Inc     ,41644,SERVICEALLIANCE     ,4,311.86,311.86,29.62,41795.67089,4135,311.86,Images\AR_201_217011_4135.pdf,
101,200779,AVI SPL                  ,41644,SERVICEALLIANCE     ,2,186.19,650.6,61.81,41795.67089,5521,186.19,Images\AR_201_200779_5521.pdf,
101,211216,McKinstry Co.            ,41645,SERVICEALLIANCE     ,5,4040.11,4585.94,424.32,41795.67089,6561,4040.11,Images\AR_201_211216_6561.pdf,
101,206700,GRE 509 Olive LLC        ,41649,SERVICEALLIANCE     ,4,11458.56,11458.56,1088.56,41795.67089,8118,11458.56,Images\AR_201_206700_8118.pdf,
101,202804,CBRE                     ,41649,SERVICEALLIANCE     ,4,1507.5,1507.5,143.22,41795.67089,3480,1507.5,Images\AR_201_202804_3480.pdf,
101,205497,Eastridge Church         ,41649,SERVICEALLIANCE     ,4,895,895,85.02,41795.67089,2993,895,Images\AR_201_205497_2993.pdf,
101,208706,Jillian's Billiards      ,41649,SERVICEALLIANCE     ,4,5001.5,5001.5,475.14,41795.67089,1,5001.5,Images\AR_201_208706_1.pdf,
101,202827,CBRE                     ,41649,SERVICEALLIANCE     ,4,3085.5,3085.5,293.12,41795.67089,956,3085.5,Images\AR_201_202827_956.pdf,
101,202844,CBRE                     ,41649,SERVICEALLIANCE     ,4,1375,1375,130.62,41795.67089,6167,1375,Images\AR_201_202844_6167.pdf,
101,215400,SUNSET WEST CONDOS       ,41649,SERVICEALLIANCE     ,4,815,815,77.42,41795.67089,7246,815,Images\AR_201_215400_7246.pdf,
101,213416,Physio-Control Inc       ,41649,SERVICEALLIANCE     ,4,738,738,70.12,41795.67089,2435,738,Images\AR_201_213416_2435.pdf,
101,219585,First Services Residentia,41649,SERVICEALLIANCE     ,4,89.77,2456.25,81.34,41795.67089,5863,89.77,Images\AR_201_219585_5863.pdf,
101,219596,Escala - Desiree Merulli ,41649,SERVICEALLIANCE     ,4,748,748,71.06,41795.67089,9654,748,Images\AR_201_219596_9654.pdf,
101,219348,Rhodes River Ranch       ,41649,SERVICEALLIANCE     ,4,4801.74,15971.2,823.12,41795.67089,7858,4801.74,Images\AR_201_219348_7858.pdf,
101,219167,Veloce Apartments        ,41649,SERVICEALLIANCE     ,4,1763.84,3420.24,324.92,41795.67089,9394,1763.84,Images\AR_201_219167_9394.pdf,
101,211816,NORTHGATE LIBRARY        ,41649,SERVICEALLIANCE     ,4,691.24,691.24,65.66,41795.67089,6908,691.24,Images\AR_201_211816_6908.pdf,
101,219514,Gabrielle Coulon         ,41652,SERVICEALLIANCE     ,4,801.62,1494.1,141.94,41795.67089,5811,801.62,Images\AR_201_219514_5811.pdf,
101,203474,Campagne                 ,41652,SERVICEALLIANCE     ,4,1019.76,1019.76,96.88,41795.67089,1190,1019.76,Images\AR_201_203474_1190.pdf,
101,219560,US Remodelers            ,41652,SERVICEALLIANCE     ,2,1433.87,668.86,63.54,41795.67089,3231,1433.87,Images\AR_201_219560_3231.pdf,
101,209014,KATHY SCHROEDER          ,41652,SERVICEALLIANCE     ,4,178,178,14.42,41795.67089,8374,178,Images\AR_201_209014_8374.pdf,
101,212436,Our Daily Bread          ,41652,SERVICEALLIANCE     ,4,554.76,554.76,48.26,41795.67089,8503,554.76,Images\AR_201_212436_8503.pdf,
101,216391,Swedish Medical Center   ,41652,SERVICEALLIANCE     ,4,614,614,58.34,41795.67089,512,614,Images\AR_201_216391_512.pdf,
101,207639,Highline Medical Center  ,41652,SERVICEALLIANCE     ,4,1004,1004,95.38,41795.67089,4458,1004,Images\AR_201_207639_4458.pdf,
101,215690,Seattle Iron & Metal     ,41652,SERVICEALLIANCE     ,4,4646,4646,441.38,41795.67089,7355,4646,Images\AR_201_215690_7355.pdf,
101,202527,Brooklake Community Churc,41652,SERVICEALLIANCE     ,4,3684.5,3684.5,350.02,41795.67089,427,3684.5,Images\AR_201_202527_427.pdf,
101,218907,Y K Kuniyuki             ,41652,SERVICEALLIANCE     ,4,232,232,22.04,41795.67089,226,232,Images\AR_201_218907_226.pdf,
101,215693,Seattle Marriott Sea-Tac ,41652,SERVICEALLIANCE     ,4,1996,1996,189.62,41795.67089,2765,1996,Images\AR_201_215693_2765.pdf,
101,202797,CBRE                     ,41652,SERVICEALLIANCE     ,4,2117,2117,194.76,41795.67089,5779,2117,Images\AR_201_202797_5779.pdf,
101,207684,Holiday Inn              ,41652,SERVICEALLIANCE     ,2,83.61,2814.5,258.93,41795.67089,366,83.61,Images\AR_201_207684_366.pdf,
101,202198,Belmark Property Manageme,41653,SERVICEALLIANCE     ,4,739.5,739.5,63.6,41795.67089,1916,739.5,Images\AR_201_202198_1916.pdf,
101,211507,Monte Villa Farms LLC    ,41653,SERVICEALLIANCE     ,4,5070,5070,481.66,41795.67089,326,5070,Images\AR_201_211507_326.pdf,
101,219590,Saratoga                 ,41654,SERVICEALLIANCE     ,6,13187.14,15073.36,230.22,41795.67089,5866,13187.14,Images\AR_201_219590_5866.pdf,
101,201813,BP WEST COAST PRODUCTS LL,41654,SERVICEALLIANCE     ,5,250220.26,13496.32,1114.68,41795.67089,696,250220.26,Images\AR_201_201813_696.pdf,
101,219583,David Martin             ,41654,SERVICEALLIANCE     ,5,1703,188,161.78,41795.67089,8402,1703,Images\AR_201_219583_8402.pdf,
101,209589,LA Fitness               ,41655,SERVICEALLIANCE     ,6,2849.46,2982,92.34,41795.67089,9771,2849.46,Images\AR_201_209589_9771.pdf,
101,219606,Eospace                  ,41656,SERVICEALLIANCE     ,4,1042,1042,99,41795.67089,1775,1042,Images\AR_201_219606_1775.pdf,
101,205406,ETC                      ,41656,SERVICEALLIANCE     ,4,617,617,58.62,41795.67089,936,617,Images\AR_201_205406_936.pdf,
101,208904,Jones Lang LaSalle       ,41656,SERVICEALLIANCE     ,4,1875,1875,178.12,41795.67089,190,1875,Images\AR_201_208904_190.pdf,
101,201040,Aluma Systems            ,41656,SERVICEALLIANCE     ,4,448,448,42.56,41795.67089,2513,448,Images\AR_201_201040_2513.pdf,
101,208018,Infosys Technologies     ,41656,SERVICEALLIANCE     ,4,431,431,40.94,41795.67089,1352,431,Images\AR_201_208018_1352.pdf,
101,219396,Steelhead Diner          ,41656,SERVICEALLIANCE     ,4,1025,1025,97.38,41795.67089,9817,1025,Images\AR_201_219396_9817.pdf,
101,200958,Alexandria Real Estate Eq,41656,SERVICEALLIANCE     ,2,2294.67,4047.92,384.55,41795.67089,8833,2294.67,Images\AR_201_200958_8833.pdf,
101,200958,Alexandria Real Estate Eq,41656,SERVICEALLIANCE     ,2,6835.32,849.75,80.73,41795.67089,2105,6835.32,Images\AR_201_200958_2105.pdf,
101,200958,Alexandria Real Estate Eq,41656,SERVICEALLIANCE     ,4,829.87,2246.08,205.38,41795.67089,3327,829.87,Images\AR_201_200958_3327.pdf,
