"RecordType"|"Company"|"Number"|"VendorGroup"|"Vendor"|"VendorName"|"TransactionDate"|"JCCo"|"Job"|"JobDescription"|"Description"|"DetailLineCount"|"TotalOrigCost"|"TotalOrigTax"|"RemainingAmount"|"RemainingTax"
"PO"|"1"|"1-14006138"|"1"|"52648"|"STAR RENTALS"|"1/6/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"2404.25"|"0.00"|"259.25"|"0.00"
"PO"|"1"|"1-14006139"|"1"|"52648"|"STAR RENTALS"|"1/6/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"1923.75"|"0.00"|"73.75"|"0.00"
"PO"|"1"|"1-14006140"|"1"|"52648"|"STAR RENTALS"|"1/6/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"2277.75"|"0.00"|"59.00"|"0.00"
"PO"|"1"|"1-14006150"|"1"|"53855"|"CONVERGINT TECHNOLOGIES"|"1/6/2014 12:00:00 AM"|"1"|" 83798-001"|"428 Westlake"|"SUBCONTRACTS                  "|"1"|"5189.00"|"0.00"|"3891.75"|"0.00"
"PO"|"1"|"1-14006151"|"1"|"51852"|"MICONTROLS INC"|"1/6/2014 12:00:00 AM"|"1"|" 14871-001"|"MCK FMS SEATTLE 2014"|"HVAC MATERIALS                "|"1"|"225.89"|"0.00"|"225.89"|"0.00"
"PO"|"1"|"1-14006155"|"1"|"53855"|"CONVERGINT TECHNOLOGIES"|"1/6/2014 12:00:00 AM"|"1"|" 83798-001"|"428 Westlake"|"SUBCONTRACTS                  "|"1"|"3834.00"|"0.00"|"1912.50"|"0.00"
"PO"|"1"|"1-14006176"|"1"|"52648"|"STAR RENTALS"|"1/6/2014 12:00:00 AM"|"1"|" 10009-001"|"GENERAL BIODIESEL"|"RENTALS                       "|"1"|"3449.25"|"0.00"|"383.25"|"0.00"
"PO"|"1"|"1-14006180"|"1"|"52648"|"STAR RENTALS"|"1/6/2014 12:00:00 AM"|"1"|" 10485-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"198.00"|"0.00"|"18.00"|"0.00"
"PO"|"1"|"1-14006182"|"1"|"52648"|"STAR RENTALS"|"1/6/2014 12:00:00 AM"|"1"|" 10485-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"198.00"|"0.00"|"18.00"|"0.00"
"PO"|"1"|"1-14006194"|"1"|"51268"|"HONEY BUCKET"|"1/6/2014 12:00:00 AM"|"1"|" 10713-001"|"HARRISON WEST"|"RENTALS                       "|"1"|"1146.00"|"0.00"|"144.00"|"0.00"
"PO"|"1"|"1-14006201"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/6/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"PLUMBING MATERIALS            "|"1"|"3769.44"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"1-14007176"|"1"|"52648"|"STAR RENTALS"|"1/7/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"2200.00"|"0.00"|"195.00"|"0.00"
"PO"|"1"|"1-14007224"|"1"|"52648"|"STAR RENTALS"|"1/7/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"RENTALS                       "|"1"|"437.52"|"0.00"|"22.10"|"0.00"
"PO"|"1"|"1-14007226"|"1"|"52648"|"STAR RENTALS"|"1/7/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"484.32"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"1-14007227"|"1"|"52648"|"STAR RENTALS"|"1/7/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"RENTALS                       "|"1"|"380.45"|"0.00"|"2.80"|"0.00"
"PO"|"1"|"1-14007228"|"1"|"52648"|"STAR RENTALS"|"1/7/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"RENTALS                       "|"1"|"380.45"|"0.00"|"2.80"|"0.00"
"PO"|"1"|"1-14007230"|"1"|"50088"|"ALASKAN COPPER & BRASS"|"1/7/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"SM PRODUCTION MATERIALS       "|"1"|"6169.44"|"0.00"|"45.30"|"0.00"
"PO"|"1"|"1-14008103"|"1"|"50920"|"FERGUSON FIRE & FAB #720"|"1/8/2014 12:00:00 AM"|"1"|" 10320-001"|"SEATTLE CHILDREN'S"|"MISC ITEMS                    "|"1"|"2215.04"|"0.00"|"548.76"|"0.00"
"PO"|"1"|"1-14008164"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/8/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"PLUMBING MATERIALS            "|"1"|"223953.32"|"0.00"|"369.71"|"0.00"
"PO"|"1"|"1-14008188"|"1"|"52648"|"STAR RENTALS"|"1/8/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"RENTALS                       "|"1"|"380.45"|"0.00"|"2.80"|"0.00"
"PO"|"1"|"1-14008190"|"1"|"52648"|"STAR RENTALS"|"1/8/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"RENTALS                       "|"1"|"1350.60"|"0.00"|"9.94"|"0.00"
"PO"|"1"|"1-14008192"|"1"|"51591"|"LIEBERT CORPORATION"|"1/8/2014 12:00:00 AM"|"1"|" 83637-001"|"UW - Westin Building"|"HVAC MATERIALS                "|"1"|"446.08"|"0.00"|"38.70"|"0.00"
"PO"|"1"|"1-14008199"|"1"|"50080"|"AIR REPS LLC"|"1/8/2014 12:00:00 AM"|"1"|" 10288-001"|"AVISTA 1970'S RENO"|"EQUIPMENT                     "|"1"|"159740.00"|"0.00"|"3500.00"|"0.00"
"PO"|"1"|"1-14008208"|"1"|"50080"|"AIR REPS LLC"|"1/8/2014 12:00:00 AM"|"1"|" 10288-001"|"AVISTA 1970'S RENO"|"EQUIPMENT                     "|"1"|"25380.00"|"0.00"|"14440.00"|"0.00"
"PO"|"1"|"1-14008235"|"1"|"52648"|"STAR RENTALS"|"1/8/2014 12:00:00 AM"|"1"|" 10485-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"1404.50"|"0.00"|"212.00"|"0.00"
"PO"|"1"|"1-14008236"|"1"|"52648"|"STAR RENTALS"|"1/8/2014 12:00:00 AM"|"1"|" 10485-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"1219.00"|"0.00"|"26.50"|"0.00"
"PO"|"1"|"1-14008237"|"1"|"52648"|"STAR RENTALS"|"1/8/2014 12:00:00 AM"|"1"|" 10485-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"1616.50"|"0.00"|"26.50"|"0.00"
"PO"|"1"|"1-14008238"|"1"|"52648"|"STAR RENTALS"|"1/8/2014 12:00:00 AM"|"1"|" 10485-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"1616.50"|"0.00"|"55.36"|"0.00"
"PO"|"1"|"1-14009091"|"1"|"55062"|"R&T HOOD & DUCT SVCS INC"|"1/9/2014 12:00:00 AM"|"1"|" 83914-001"|"Eastside Catholic"|"SUBCONTRACTS                  "|"1"|"2171.60"|"0.00"|"104.34"|"0.00"
"PO"|"1"|"1-14009092"|"1"|"53690"|"CH2O INCORPORATED"|"1/9/2014 12:00:00 AM"|"1"|" 83914-001"|"Eastside Catholic"|"SUBCONTRACTS                  "|"1"|"1000.00"|"0.00"|"480.00"|"0.00"
"PO"|"1"|"1-14009099"|"1"|"52722"|"TACOMA DIESEL & EQUIP INC"|"1/9/2014 12:00:00 AM"|"1"|" 83914-001"|"Eastside Catholic"|"SUBCONTRACTS                  "|"1"|"1045.00"|"0.00"|"375.00"|"0.00"
"PO"|"1"|"1-14009119"|"1"|"52648"|"STAR RENTALS"|"1/9/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"2549.50"|"0.00"|"324.50"|"0.00"
"PO"|"1"|"1-14009226"|"1"|"53764"|"CASCADIAN BUILDING MAINT"|"1/9/2014 12:00:00 AM"|"1"|" 14825-001"|"MCKFM WELLNESS CNTR"|"MISC ITEMS                    "|"1"|"2000.00"|"0.00"|"2000.00"|"0.00"
"PO"|"1"|"1-14009229"|"1"|"52648"|"STAR RENTALS"|"1/9/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"2950.00"|"0.00"|"805.00"|"0.00"
"PO"|"1"|"1-14009230"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"1/9/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"2856.80"|"0.00"|"829.44"|"0.00"
"PO"|"1"|"1-14009231"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"1/9/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"2387.00"|"0.00"|"209.64"|"0.00"
"PO"|"1"|"1-14010002"|"1"|"50920"|"FERGUSON FIRE & FAB #720"|"1/10/2014 12:00:00 AM"|"1"|" 10741-001"|"REGUS LIBERTY CENTRE"|"PIPING MATERIALS              "|"1"|"2026.72"|"0.00"|"175.81"|"0.00"
"PO"|"1"|"1-14010074"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"1/10/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"2856.80"|"0.00"|"829.44"|"0.00"
"PO"|"1"|"1-14010124"|"1"|"54153"|"ALEXANDER GOW FIRE EQUIP"|"1/10/2014 12:00:00 AM"|"1"|" 83935-001"|"Southside Church of"|"SUBCONTRACTS                  "|"1"|"163.00"|"0.00"|"163.00"|"0.00"
"PO"|"1"|"1-14010126"|"1"|"55182"|"SOUND WATER TREATMENT"|"1/10/2014 12:00:00 AM"|"1"|" 83938-001"|"University Congregat"|"SUBCONTRACTS                  "|"1"|"610.00"|"0.00"|"305.00"|"0.00"
"PO"|"1"|"1-14013026"|"1"|"53092"|"WORLD COURIER GROUND"|"1/13/2014 12:00:00 AM"|"1"|" 10741-001"|"REGUS LIBERTY CENTRE"|"MISC ITEMS                    "|"1"|"17.44"|"0.00"|"17.44"|"0.00"
"PO"|"1"|"1-14013040"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"1/13/2014 12:00:00 AM"|"1"|" 10131-001"|"3400 STONE S&C"|"PLUMBING MATERIALS            "|"1"|"4005.00"|"0.00"|"4005.00"|"0.00"
"PO"|"1"|"1-14013130"|"1"|"50308"|"BLUE TIGER COFFEE INC"|"1/13/2014 12:00:00 AM"|"1"|" 14871-001"|"MCK FMS SEATTLE 2014"|"8690000 - MISC. OFFICE EXP (EM"|"1"|"48000.00"|"0.00"|"23160.19"|"0.00"
"PO"|"1"|"1-14013170"|"1"|"51741"|"MCMASTER-CARR"|"1/13/2014 12:00:00 AM"|"1"|" 10009-001"|"GENERAL BIODIESEL"|"SM PRODUCTION MATERIALS       "|"1"|"65.00"|"0.00"|"7.64"|"0.00"
"PO"|"1"|"1-14013174"|"1"|"52648"|"STAR RENTALS"|"1/13/2014 12:00:00 AM"|"1"|" 10012-001"|"ASH GROVE CEMENT"|"RENTALS                       "|"1"|"30030.38"|"0.00"|"531.08"|"0.00"
"PO"|"1"|"1-14014011"|"1"|"51852"|"MICONTROLS INC"|"1/14/2014 12:00:00 AM"|"1"|" 74592-001"|"Gerrish Hall"|"HVAC MATERIALS                "|"1"|"800.40"|"0.00"|"400.20"|"0.00"
"PO"|"1"|"1-14014022"|"1"|"51413"|"JOHNSON AIR PRODUCTS"|"1/14/2014 12:00:00 AM"|"1"|" 10741-001"|"REGUS LIBERTY CENTRE"|"SM FIELD MATERIALS            "|"1"|"2682.04"|"0.00"|"837.34"|"0.00"
"PO"|"1"|"1-14014081"|"1"|"51993"|"NW WELDING & GASES LLC"|"1/14/2014 12:00:00 AM"|"1"|" 10012-001"|"ASH GROVE CEMENT"|"RENTALS                       "|"1"|"1861.24"|"0.00"|"169.73"|"0.00"
"PO"|"1"|"1-14014083"|"1"|"51993"|"NW WELDING & GASES LLC"|"1/14/2014 12:00:00 AM"|"1"|" 10012-001"|"ASH GROVE CEMENT"|"RENTALS                       "|"1"|"2319.61"|"0.00"|"36.81"|"0.00"
"PO"|"1"|"1-14014087"|"1"|"51993"|"NW WELDING & GASES LLC"|"1/14/2014 12:00:00 AM"|"1"|" 10012-001"|"ASH GROVE CEMENT"|"RENTALS                       "|"1"|"2084.34"|"0.00"|"694.78"|"0.00"
"PO"|"1"|"1-14014092"|"1"|"51993"|"NW WELDING & GASES LLC"|"1/14/2014 12:00:00 AM"|"1"|" 10012-001"|"ASH GROVE CEMENT"|"RENTALS                       "|"1"|"1333.45"|"0.00"|"377.24"|"0.00"
"PO"|"1"|"1-14014142"|"1"|"52648"|"STAR RENTALS"|"1/14/2014 12:00:00 AM"|"1"|" 10012-001"|"ASH GROVE CEMENT"|"RENTALS                       "|"1"|"3918.09"|"0.00"|"667.31"|"0.00"
"PO"|"1"|"1-14014147"|"1"|"51105"|"GRAINGER INC"|"1/14/2014 12:00:00 AM"|"1"|" 83553-001"|"Eastridge Corporate"|"HVAC MATERIALS                "|"1"|"118.50"|"0.00"|"72.75"|"0.00"
"PO"|"1"|"1-14014176"|"1"|"50390"|"CD'A METALS"|"1/14/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"PIPING MATERIALS              "|"1"|"128.92"|"0.00"|"10.32"|"0.00"
"PO"|"1"|"1-14015016"|"1"|"53092"|"WORLD COURIER GROUND"|"1/15/2014 12:00:00 AM"|"1"|" 13687-001"|"Barran Liebman TI"|"MISC ITEMS                    "|"1"|"17.44"|"0.00"|"17.44"|"0.00"
"PO"|"1"|"1-14015024"|"1"|"51592"|"LIFTING GEAR HIRE CORP"|"1/15/2014 12:00:00 AM"|"1"|" 10009-001"|"GENERAL BIODIESEL"|"RENTALS                       "|"1"|"6979.94"|"0.00"|"614.92"|"0.00"
"PO"|"1"|"1-14015028"|"1"|"50710"|"DELIVERY EXPRESS INC"|"1/15/2014 12:00:00 AM"|"1"|" 83552-001"|"Eastridge Corporate"|"MISC ITEMS                    "|"1"|"59.32"|"0.00"|"30.42"|"0.00"
"PO"|"1"|"1-14015031"|"1"|"51592"|"LIFTING GEAR HIRE CORP"|"1/15/2014 12:00:00 AM"|"1"|" 10009-001"|"GENERAL BIODIESEL"|"RENTALS                       "|"1"|"1.00"|"0.00"|"1.00"|"0.00"
"PO"|"1"|"1-14015037"|"1"|"52648"|"STAR RENTALS"|"1/15/2014 12:00:00 AM"|"1"|" 10009-001"|"GENERAL BIODIESEL"|"RENTALS                       "|"1"|"2439.14"|"0.00"|"887.03"|"0.00"
"PO"|"1"|"1-14015107"|"1"|"52870"|"UNIT PROCESS COMPANY"|"1/15/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"PIPING MATERIALS              "|"1"|"74982.80"|"0.00"|"1113.68"|"0.00"
"PO"|"1"|"1-14015118"|"1"|"52809"|"TRADE TOOL & SUPPLY CORP"|"1/15/2014 12:00:00 AM"|"1"|" 13646-001"|"Portland Plaza"|"RENTALS                       "|"1"|"500.00"|"0.00"|"250.00"|"0.00"
"PO"|"1"|"1-14015127"|"1"|"52668"|"STONEWAY ELECTRIC SUPPLY"|"1/15/2014 12:00:00 AM"|"1"|" 13224-001"|"Rhodes River Ranch"|"ELECTRICAL MATERIALS          "|"1"|"1046.15"|"0.00"|"161.17"|"0.00"
"PO"|"1"|"1-14015130"|"1"|"50164"|"ARAMARK REFRESHMNT SVCS"|"1/15/2014 12:00:00 AM"|"1"|" 14856-001"|"PDX FMS 2014"|"MISC ITEMS                    "|"1"|"18000.00"|"0.00"|"10374.31"|"0.00"
"PO"|"1"|"1-14015172"|"1"|"50164"|"ARAMARK REFRESHMNT SVCS"|"1/15/2014 12:00:00 AM"|"1"|" 14854-001"|"PDX-WEST OFFICE"|"MISC ITEMS                    "|"1"|"2645.00"|"0.00"|"611.55"|"0.00"
"PO"|"1"|"1-14016025"|"1"|"51105"|"GRAINGER INC"|"1/16/2014 12:00:00 AM"|"1"|" 10140-001"|"FAIRFAX KIRKLAND-MEC"|"PLUMBING MATERIALS            "|"1"|"224.50"|"0.00"|"97.38"|"0.00"
"PO"|"1"|"1-14016036"|"1"|"52648"|"STAR RENTALS"|"1/16/2014 12:00:00 AM"|"1"|" 10012-001"|"ASH GROVE CEMENT"|"RENTALS                       "|"1"|"625.77"|"0.00"|"100.17"|"0.00"
"PO"|"1"|"1-14016120"|"1"|"50566"|"COMMERCIAL AIR FILTRATION"|"1/16/2014 12:00:00 AM"|"1"|" 80181-001"|"JACK SPADE #3027"|"HVAC MATERIALS                "|"1"|"28.08"|"0.00"|"14.04"|"0.00"
"PO"|"1"|"1-14016188"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"1/16/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"1421.08"|"0.00"|"50.27"|"0.00"
"PO"|"1"|"1-14016191"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"1/16/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"3449.75"|"0.00"|"97.09"|"0.00"
"PO"|"1"|"1-14016193"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"1/16/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"3431.61"|"0.00"|"78.95"|"0.00"
"PO"|"1"|"1-14016194"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"1/16/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"3352.66"|"0.00"|"444.38"|"0.00"
"PO"|"1"|"1-14016196"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"1/16/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"2760.66"|"0.00"|"2.38"|"0.00"
"PO"|"1"|"1-14016197"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"1/16/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"3402.41"|"0.00"|"49.75"|"0.00"
"PO"|"1"|"1-14016200"|"1"|"52877"|"UNITED RENTALS(N AMER)INC"|"1/16/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"4980.18"|"0.00"|"1777.52"|"0.00"
"PO"|"1"|"1-14016205"|"1"|"54833"|"NOTIFACT, LLC"|"1/16/2014 12:00:00 AM"|"1"|" 14871-001"|"MCK FMS SEATTLE 2014"|"MISC ITEMS                    "|"1"|"288.00"|"0.00"|"128.00"|"0.00"
"PO"|"1"|"1-14017038"|"1"|"50477"|"CENTRAL WELDING SUPPLY"|"1/17/2014 12:00:00 AM"|"1"|" 10008-001"|"DARIGOLD RAINIER"|"RENTALS                       "|"1"|"191.52"|"0.00"|"127.68"|"0.00"
"PO"|"1"|"1-14017068"|"1"|"51741"|"MCMASTER-CARR"|"1/17/2014 12:00:00 AM"|"1"|" 10072-001"|"SABEY FAN CARTES"|"SM FIELD MATERIALS            "|"1"|"1311.00"|"0.00"|"37.45"|"0.00"
"PO"|"1"|"1-14017099"|"1"|"52602"|"SOURCE NORTH AMERICA CORP"|"1/17/2014 12:00:00 AM"|"1"|" 10073-001"|"INTERGATE QUINCY Q4"|"EQUIPMENT                     "|"1"|"47215.05"|"0.00"|"1680.58"|"0.00"
"PO"|"1"|"1-14017117"|"1"|"52812"|"TRANE PARTS CENTER"|"1/17/2014 12:00:00 AM"|"1"|" 83754-001"|"Weyerhaeuser Corpora"|"MISC ITEMS                    "|"1"|"720.32"|"0.00"|"360.16"|"0.00"
"PO"|"1"|"1-14017139"|"1"|"52294"|"REDI CONTROLS, INC"|"1/17/2014 12:00:00 AM"|"1"|" 83756-001"|"Weyerhaeuser Technol"|"MISC ITEMS                    "|"1"|"208.95"|"0.00"|"9.71"|"0.00"
"PO"|"1"|"1-14017165"|"1"|"53855"|"CONVERGINT TECHNOLOGIES"|"1/17/2014 12:00:00 AM"|"1"|" 14871-001"|"MCK FMS SEATTLE 2014"|"MISC ITEMS                    "|"1"|"1839.69"|"0.00"|"1839.69"|"0.00"
"PO"|"1"|"1-14017167"|"1"|"53855"|"CONVERGINT TECHNOLOGIES"|"1/17/2014 12:00:00 AM"|"1"|" 14841-001"|"METAL SHOP 2014 R&M"|"MISC ITEMS                    "|"1"|"1714.19"|"0.00"|"609.73"|"0.00"
"PO"|"1"|"1-14020003"|"1"|"52602"|"SOURCE NORTH AMERICA CORP"|"1/20/2014 12:00:00 AM"|"1"|" 10073-001"|"INTERGATE QUINCY Q4"|"EQUIPMENT                     "|"1"|"91576.13"|"0.00"|"1470.53"|"0.00"
"PO"|"1"|"1-14020034"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/20/2014 12:00:00 AM"|"1"|" 10007-001"|"REKLAIM VACUUM"|"MISC ITEMS                    "|"1"|"3149.06"|"0.00"|"249.37"|"0.00"
"PO"|"1"|"1-14020083"|"1"|"52296"|"RED-D-ARC INC."|"1/20/2014 12:00:00 AM"|"1"|" 10485-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"3125.84"|"0.00"|"475.14"|"0.00"
"PO"|"1"|"1-14020104"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/20/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"PIPING MATERIALS              "|"1"|"32673.00"|"0.00"|"2829.00"|"0.00"
"PO"|"1"|"1-14021019"|"1"|"52648"|"STAR RENTALS"|"1/21/2014 12:00:00 AM"|"1"|" 10976-001"|"SEA CHILDRENS MISC"|"RENTALS                       "|"1"|"919.80"|"0.00"|"19.17"|"0.00"
"PO"|"1"|"1-14021040"|"1"|"54596"|"TUBULAR TECHNOLOGIES CORP"|"1/21/2014 12:00:00 AM"|"1"|" 85514-001"|"Wells Fargo Center"|"SUBCONTRACTS                  "|"1"|"1831.00"|"0.00"|"370.00"|"0.00"
"PO"|"1"|"1-14021053"|"1"|"52688"|"SUNBELT RENTALS INC"|"1/21/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"2925.66"|"0.00"|"1.89"|"0.00"
"PO"|"1"|"1-14021073"|"1"|"52812"|"TRANE PARTS CENTER"|"1/21/2014 12:00:00 AM"|"1"|" 10061-001"|"INTERGATE QUINCY Q1"|"HVAC MATERIALS                "|"1"|"1.00"|"0.00"|"1.00"|"0.00"
"PO"|"1"|"1-14021096"|"1"|"55182"|"SOUND WATER TREATMENT"|"1/21/2014 12:00:00 AM"|"1"|" 83296-001"|"HIGHLINE/2801 BUILDI"|"SUBCONTRACTS                  "|"1"|"600.00"|"0.00"|"120.00"|"0.00"
"PO"|"1"|"1-14021187"|"1"|"51976"|"NW COMMERICAL AIR INC"|"1/21/2014 12:00:00 AM"|"1"|" 10288-001"|"AVISTA 1970'S RENO"|"HVAC MATERIALS                "|"1"|"51690.00"|"0.00"|"7525.00"|"0.00"
"PO"|"1"|"1-14021193"|"1"|"52648"|"STAR RENTALS"|"1/21/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"5810.35"|"0.00"|"96.00"|"0.00"
"PO"|"1"|"1-14021199"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/21/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"PIPING MATERIALS              "|"1"|"4831.62"|"0.00"|"3600.61"|"0.00"
"PO"|"1"|"1-14022095"|"1"|"50061"|"AEP-SPAN"|"1/22/2014 12:00:00 AM"|"1"|" 10007-001"|"REKLAIM VACUUM"|"SM FIELD MATERIALS            "|"1"|"515.12"|"0.00"|"34.00"|"0.00"
"PO"|"1"|"1-14022177"|"1"|"53104"|"WE-COLLEY, DAVID"|"1/22/2014 12:00:00 AM"|"1"|" 10485-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"4440.00"|"0.00"|"561.59"|"0.00"
"PO"|"1"|"1-14023129"|"1"|"51194"|"HARRINGTON IND PLASTICS"|"1/23/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"PIPING MATERIALS              "|"1"|"2008.16"|"0.00"|"661.81"|"0.00"
"PO"|"1"|"1-14023135"|"1"|"50088"|"ALASKAN COPPER & BRASS"|"1/23/2014 12:00:00 AM"|"1"|" 10290-001"|"FUJI ASTAXANTHIN"|"SM PRODUCTION MATERIALS       "|"1"|"1743.36"|"0.00"|"2.56"|"0.00"
"PO"|"1"|"1-14023188"|"1"|"52724"|"TACOMA SCREW PRODUCTS"|"1/23/2014 12:00:00 AM"|"1"|" 10009-001"|"GENERAL BIODIESEL"|"PIPING MATERIALS              "|"1"|"918.23"|"0.00"|"172.21"|"0.00"
"PO"|"1"|"1-14024006"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"1/24/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"2373.96"|"0.00"|"116.20"|"0.00"
"PO"|"1"|"1-14024042"|"1"|"52648"|"STAR RENTALS"|"1/24/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"2110.50"|"0.00"|"56.00"|"0.00"
"PO"|"1"|"1-14024045"|"1"|"52648"|"STAR RENTALS"|"1/24/2014 12:00:00 AM"|"1"|" 11071-001"|"INTEL RA4"|"RENTALS                       "|"1"|"1717.25"|"0.00"|"14.75"|"0.00"
"PO"|"1"|"1-14024115"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"1/24/2014 12:00:00 AM"|"1"|" 10395-001"|"SR 520 TRANSIT STN"|"SM PRODUCTION MATERIALS       "|"1"|"1074.52"|"0.00"|"1074.52"|"0.00"
"PO"|"1"|"1-14024117"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"1/24/2014 12:00:00 AM"|"1"|" 13728-001"|"The Morrison"|"HVAC MATERIALS                "|"1"|"131.51"|"0.00"|"1.14"|"0.00"
"PO"|"1"|"1-14024120"|"1"|"52648"|"STAR RENTALS"|"1/24/2014 12:00:00 AM"|"1"|" 10485-001"|"INTEL D1X MOD 2 HVAC"|"RENTALS                       "|"1"|"2565.16"|"0.00"|"0.16"|"0.00"
"PO"|"1"|"1-14027018"|"1"|"53832"|"COMM ALARM & DETECTN INC"|"1/27/2014 12:00:00 AM"|"1"|" 84893-001"|"Puget Sound Pipe"|"SUBCONTRACTS                  "|"1"|"55.00"|"0.00"|"55.00"|"0.00"
"PO"|"1"|"1-14027046"|"1"|"51105"|"GRAINGER INC"|"1/27/2014 12:00:00 AM"|"1"|" 10735-001"|"US BANCORP FS CHECK"|"EQUIPMENT                     "|"1"|"304.18"|"0.00"|"16.00"|"0.00"
"PO"|"1"|"1-14027108"|"1"|"50432"|"CAPITOL PUMP RESOURCES"|"1/27/2014 12:00:00 AM"|"1"|" 10326-001"|"RUFUS 2.0 BLOCK 14"|"MISC ITEMS                    "|"1"|"206711.00"|"0.00"|"60212.00"|"0.00"
