"Company"|"InvoiceNumber"|"CustGroup"|"Customer"|"CustomerName"|"TransactionDate"|"InvoiceDescription"|"DetailLineCount"|"AmountDue"|"OriginalAmount"|"Tax"
"201"|"  S3361203"|"101"|"210410"|"MANIFESTO CORP           "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-7.66"|"87.00"|"7.66"
"201"|"  S3361303"|"101"|"211866"|"NW BLDG TECH             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-7.66"|"87.00"|"7.66"
"201"|"  S3361403"|"101"|"202628"|"CAFE FLORA               "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-26.12"|"296.78"|"26.12"
"201"|"  S3361503"|"101"|"211962"|"Ned Gebert               "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-8.01"|"96.45"|"8.01"
"201"|"  S3361603"|"101"|"215923"|"Slattery Properties      "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-10.74"|"122.00"|"10.74"
"201"|"  S3361803"|"101"|"217299"|"Trammell Crow            "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-31.50"|"358.00"|"31.50"
"201"|"  S3361903"|"101"|"207778"|"Huling Bros. Chevrolet/Ge"|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-7.66"|"87.00"|"7.66"
"201"|"  S3362103"|"101"|"217312"|"Travel Lodge             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-121.17"|"1376.85"|"121.17"
"201"|"  S3362203"|"101"|"200178"|"7-Eleven Inc             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-70.86"|"805.19"|"70.86"
"201"|"  S3362303"|"101"|"200178"|"7-Eleven Inc             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-48.52"|"551.46"|"48.52"
"201"|"  S3362403"|"101"|"203980"|"Club Seattle             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-12.32"|"140.00"|"12.32"
"201"|"  S3362503"|"101"|"200178"|"7-Eleven Inc             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-56.71"|"644.45"|"56.71"
"201"|"  S3362603"|"101"|"200178"|"7-Eleven Inc             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-34.40"|"390.94"|"34.40"
"201"|"  S3362703"|"101"|"200178"|"7-Eleven Inc             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-48.43"|"550.32"|"48.43"
"201"|"  S3362803"|"101"|"200178"|"7-Eleven Inc             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-9.42"|"107.00"|"9.42"
"201"|"  S3362903"|"101"|"209469"|"King County Roads        "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-16.34"|"185.71"|"16.34"
"201"|"  S3363003"|"101"|"203109"|"CKM                      "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-15.49"|"176.00"|"15.49"
"201"|"  S3363203"|"101"|"210468"|"MARKET PL AT QUEEN ANN   "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-25.06"|"284.75"|"25.06"
"201"|"  S3363403"|"101"|"205197"|"EASTLAKE CENTER I        "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-7.66"|"87.00"|"7.66"
"201"|"  S3363503"|"101"|"212500"|"PACIFIC HARVEST PRODUCT  "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-10.74"|"122.00"|"10.74"
"201"|"  S3363603"|"101"|"205937"|"FIRST HILL PLAZA CONDOS A"|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-43.47"|"494.00"|"43.47"
"201"|"  S3363703"|"101"|"200178"|"7-Eleven Inc             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-14.61"|"165.98"|"14.61"
"201"|"  S3363803"|"101"|"208881"|"Johnson Controls JCP     "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-14.17"|"161.00"|"14.17"
"201"|"  S3363903"|"101"|"216106"|"St Moritz Condominium    "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-33.08"|"371.66"|"33.08"
"201"|"  S3364003"|"101"|"200178"|"7-Eleven Inc             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-26.13"|"296.90"|"26.13"
"201"|"  S3364103"|"101"|"212718"|"PD Bellevue Associates LL"|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-54.74"|"622.00"|"54.74"
"201"|"  S3364203"|"101"|"212713"|"PCI                      "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-85.14"|"967.52"|"85.14"
"201"|"  S3364403"|"101"|"209469"|"King County Roads        "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-16.11"|"183.00"|"16.11"
"201"|"  S3364503"|"101"|"200178"|"7-Eleven Inc             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-24.78"|"281.54"|"24.78"
"201"|"  S3364603"|"101"|"210009"|"Larkspur Condos          "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-26.14"|"297.09"|"26.14"
"201"|"  S3364703"|"101"|"217068"|"The Home Depot           "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-27.02"|"307.00"|"27.02"
"201"|"  S3364803"|"101"|"214907"|"SECURITY HOUSE           "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-24.31"|"276.25"|"24.31"
"201"|"  S3364903"|"101"|"200178"|"7-Eleven Inc             "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-46.56"|"529.08"|"46.56"
"201"|"  S3365003"|"101"|"217068"|"The Home Depot           "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-20.51"|"233.00"|"20.51"
"201"|"  S3365203"|"101"|"200957"|"Alexandria Condominium   "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-53.13"|"603.75"|"53.13"
"201"|"  S3365303"|"101"|"203474"|"Campagne                 "|"2/16/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-18.26"|"207.50"|"18.26"
"201"|"  S3374103"|"101"|"217890"|"Video Only               "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-5.98"|"68.04"|"5.98"
"201"|"  S3374203"|"101"|"209692"|"LBA Realty BPCC          "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-4.67"|"53.01"|"4.67"
"201"|"  S3374303"|"101"|"217292"|"Trammell Crow            "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-14.76"|"167.76"|"14.76"
"201"|"  S3374403"|"101"|"204061"|"Columbia West Properties "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-6.81"|"76.50"|"6.81"
"201"|"  S3374503"|"101"|"205498"|"Eastridge Corporate Partn"|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-6.92"|"78.66"|"6.92"
"201"|"  S3374603"|"101"|"215884"|"Silver Reef Casino       "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-10.67"|"130.12"|"10.67"
"201"|"  S3374803"|"101"|"211163"|"Matt's Rotisserie & Oyste"|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-59.56"|"676.80"|"59.56"
"201"|"  S3375003"|"101"|"212718"|"PD Bellevue Associates LL"|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-276.59"|"3143.15"|"276.59"
"201"|"  S3375103"|"101"|"200725"|"AT&T Wireless Services   "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-3141.44"|"4645.60"|"408.81"
"201"|"  S3375203"|"101"|"209520"|"Koehler & Company        "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-52.22"|"593.36"|"52.22"
"201"|"  S3375403"|"101"|"205498"|"Eastridge Corporate Partn"|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-59.84"|"680.00"|"59.84"
"201"|"  S3375603"|"101"|"212019"|"Newporter Apartments     "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"6"|"-42.97"|"488.24"|"42.97"
"201"|"  S3375703"|"101"|"217286"|"Trammell Crow            "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-33.97"|"386.00"|"33.97"
"201"|"  S3375803"|"101"|"216860"|"TROJAN LITHOGRAPH        "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-85.40"|"970.50"|"85.40"
"201"|"  S3375903"|"101"|"209404"|"Key Corp - CRE           "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-5.94"|"67.50"|"5.94"
"201"|"  S3376003"|"101"|"203554"|"CarrAmerica              "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-8.54"|"97.00"|"8.54"
"201"|"  S3376203"|"101"|"213737"|"Queen Investment Company "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-30.57"|"347.44"|"30.57"
"201"|"  S3376303"|"101"|"202125"|"Bay West                 "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-24.31"|"276.27"|"24.31"
"201"|"  S3376403"|"101"|"216765"|"TOMLINSON INC            "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-3.97"|"45.00"|"3.97"
"201"|"  S3376503"|"101"|"205498"|"Eastridge Corporate Partn"|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-29.53"|"335.56"|"29.53"
"201"|"  S3376603"|"101"|"203554"|"CarrAmerica              "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-15.31"|"174.00"|"15.31"
"201"|"  S3376703"|"101"|"203554"|"CarrAmerica              "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-71.46"|"811.98"|"71.46"
"201"|"  S3376803"|"101"|"202720"|"CASCADE MACHINERY        "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-7.46"|"84.80"|"7.46"
"201"|"  S3376903"|"101"|"217117"|"The Warm Company         "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-104.19"|"1184.01"|"104.19"
"201"|"  S3377003"|"101"|"213402"|"Philips Oral Healthcare S"|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-32.32"|"384.75"|"32.32"
"201"|"  S3377203"|"101"|"207615"|"Hewlett Packard          "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-22.00"|"250.00"|"22.00"
"201"|"  S3377303"|"101"|"202654"|"CAMPUS SQUARE            "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-22.00"|"250.00"|"22.00"
"201"|"  S3377403"|"101"|"208058"|"Intermec                 "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-26.73"|"322.00"|"26.73"
"201"|"  S3377503"|"101"|"214769"|"SCIDPDA                  "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-15.49"|"176.00"|"15.49"
"201"|"  S3377603"|"101"|"213402"|"Philips Oral Healthcare S"|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-90.55"|"1078.00"|"90.55"
"201"|"  S3377803"|"101"|"210963"|"Mailhandler Services Inc "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-14.17"|"161.00"|"14.17"
"201"|"  S3378003"|"101"|"204947"|"Development Services of A"|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-5.94"|"67.50"|"5.94"
"201"|"  S3378103"|"101"|"219031"|"iShip                    "|"2/18/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-60.64"|"689.00"|"60.64"
"201"|"  S3379703"|"101"|"213599"|"Processors Unlimited     "|"2/19/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-44.66"|"507.52"|"44.66"
"201"|"  S3388303"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/19/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-237.03"|"2693.61"|"237.03"
"201"|"  S3388603"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/19/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-75.67"|"859.85"|"75.67"
"201"|"  S3388703"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/19/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-69.60"|"790.86"|"69.60"
"201"|"  S3388903"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/19/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-23.95"|"288.58"|"23.95"
"201"|"  S3389003"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/19/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-9.35"|"106.25"|"9.35"
"201"|"  S3389103"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/19/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-16.46"|"187.00"|"16.46"
"201"|"  S3389303"|"101"|"202228"|"Bentall Enterprises LLC  "|"2/19/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-265.41"|"3016.00"|"265.41"
"201"|"  S3390403"|"101"|"213701"|"QUANTUM                  "|"2/19/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-23671.92"|"90.00"|"7.92"
"201"|"  S3390503"|"101"|"209692"|"LBA Realty BPCC          "|"2/19/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-3.97"|"45.00"|"3.97"
"201"|"  S3390603"|"101"|"216765"|"TOMLINSON INC            "|"2/19/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-7.92"|"90.00"|"7.92"
"201"|"  S3391103"|"101"|"212369"|"Ondo                     "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-7.66"|"87.00"|"7.66"
"201"|"  S3391203"|"101"|"201934"|"BRIGHT NOW DENTAL        "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"19.18"|"-218.00"|"-19.18"
"201"|"  S3391303"|"101"|"201934"|"BRIGHT NOW DENTAL        "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-10.48"|"119.00"|"10.48"
"201"|"  S3391403"|"101"|"208701"|"Jiffy Lube               "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"38.44"|"-436.81"|"-38.44"
"201"|"  S3391503"|"101"|"208701"|"Jiffy Lube               "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-32.97"|"374.58"|"32.97"
"201"|"  S3391603"|"101"|"208701"|"Jiffy Lube               "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"41.21"|"-468.30"|"-41.21"
"201"|"  S3391703"|"101"|"208701"|"Jiffy Lube               "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-35.71"|"405.79"|"35.71"
"201"|"  S3391803"|"101"|"200806"|"AboveNet Communications  "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-72.77"|"-261.05"|"-22.97"
"201"|"  S3391903"|"101"|"200806"|"AboveNet Communications  "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-66.08"|"208.00"|"18.30"
"201"|"  S3392003"|"101"|"212019"|"Newporter Apartments     "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"58.37"|"-663.30"|"-58.37"
"201"|"  S3392303"|"101"|"212461"|"P.S.C.LLC                "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-46.89"|"551.62"|"46.89"
"201"|"  S3392503"|"101"|"212019"|"Newporter Apartments     "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-41.82"|"475.30"|"41.82"
"201"|"  S3392603"|"101"|"206473"|"GA GARY                  "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-217.41"|"2470.56"|"217.41"
"201"|"  S3392703"|"101"|"212100"|"Northern Management Servi"|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-72.47"|"823.50"|"72.47"
"201"|"  S3392803"|"101"|"212351"|"Olympic College          "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"127.50"|"-1500.00"|"-127.50"
"201"|"  S3393003"|"101"|"208425"|"JOHN PIETROMONACO        "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-105.03"|"1193.53"|"105.03"
"201"|"  S3393103"|"101"|"204061"|"Columbia West Properties "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-116.91"|"1328.53"|"116.91"
"201"|"  S3393203"|"101"|"218904"|"Xerox Corporation        "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-187.68"|"2132.70"|"187.68"
"201"|"  S3393303"|"101"|"212351"|"Olympic College          "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-117.51"|"1382.49"|"117.51"
"201"|"  S3393503"|"101"|"213000"|"PROPERTY DEVELOPMENT     "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-91.29"|"1037.35"|"91.29"
"201"|"  S3393803"|"101"|"213432"|"Piha/Rogel               "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-27.02"|"307.02"|"27.02"
"201"|"  S3393903"|"101"|"200270"|"ACF Property Management  "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-1098.37"|"356.50"|"31.37"
"201"|"  S3394003"|"101"|"212461"|"P.S.C.LLC                "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-34.43"|"405.00"|"34.43"
"201"|"  S3394103"|"101"|"208425"|"JOHN PIETROMONACO        "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-35.65"|"405.00"|"35.65"
"201"|"  S3394203"|"101"|"211507"|"Monte Villa Farms LLC    "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-41.39"|"465.00"|"41.39"
"201"|"  S3394303"|"101"|"208425"|"JOHN PIETROMONACO        "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-19.58"|"222.50"|"19.58"
"201"|"  S3394403"|"101"|"208594"|"Jane, Piper, Reid & Co   "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-51.70"|"587.50"|"51.70"
"201"|"  S3394503"|"101"|"204112"|"Concurrent Technologies  "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-54.54"|"641.68"|"54.54"
"201"|"  S3394703"|"101"|"209163"|"KING COUNTY POOL         "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-24.21"|"275.00"|"24.21"
"201"|"  S3394803"|"101"|"204947"|"Development Services of A"|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-20.19"|"229.42"|"20.19"
"201"|"  S3394903"|"101"|"203988"|"Coast Real Estate Service"|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-22.25"|"250.00"|"22.25"
"201"|"  S3395103"|"101"|"211372"|"Michaelidis              "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-39.17"|"445.00"|"39.17"
"201"|"  S3395203"|"101"|"205007"|"Dollarwise               "|"2/20/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-55.66"|"632.44"|"55.66"
"201"|"  S3400303"|"101"|"204061"|"Columbia West Properties "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-63.98"|"727.00"|"63.98"
"201"|"  S3400403"|"101"|"213654"|"Puget Sound Energy       "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-465.94"|"5294.71"|"465.94"
"201"|"  S3400503"|"101"|"219031"|"iShip                    "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-58.00"|"659.00"|"58.00"
"201"|"  S3400603"|"101"|"209692"|"LBA Realty BPCC          "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-22.00"|"250.00"|"22.00"
"201"|"  S3400703"|"101"|"204947"|"Development Services of A"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-74.81"|"850.18"|"74.81"
"201"|"  S3400803"|"101"|"217299"|"Trammell Crow            "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-114.89"|"1305.60"|"114.89"
"201"|"  S3400903"|"101"|"216996"|"Terex Global Business Ser"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-20.06"|"228.00"|"20.06"
"201"|"  S3401003"|"101"|"210165"|"Limpopo Properties, LLC  "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-57.01"|"647.90"|"57.01"
"201"|"  S3401203"|"101"|"218891"|"X10 Wireless Technologies"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-55.05"|"625.49"|"55.05"
"201"|"  S3401303"|"101"|"208425"|"JOHN PIETROMONACO        "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-63.86"|"725.76"|"63.86"
"201"|"  S3401403"|"101"|"204928"|"Dept of Ecology Bldg Svcs"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-19.32"|"230.00"|"19.32"
"201"|"  S3401503"|"101"|"214769"|"SCIDPDA                  "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-220.53"|"2505.93"|"220.53"
"201"|"  S3401603"|"101"|"200113"|"3100 Bucklin Hill Bldg   "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-28.39"|"334.00"|"28.39"
"201"|"  S3401703"|"101"|"205197"|"EASTLAKE CENTER I        "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-59.54"|"676.54"|"59.54"
"201"|"  S3401803"|"101"|"209384"|"Kenyon Center            "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-14.17"|"161.00"|"14.17"
"201"|"  S3402903"|"101"|"204426"|"DAYS INN                 "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-47.82"|"543.32"|"47.82"
"201"|"  S3403003"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-53.10"|"603.42"|"53.10"
"201"|"  S3403103"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-113.38"|"1366.06"|"113.38"
"201"|"  S3403203"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-30.52"|"359.14"|"30.52"
"201"|"  S3403303"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-28.55"|"324.39"|"28.55"
"201"|"  S3403403"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-15.41"|"175.00"|"15.41"
"201"|"  S3403503"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-20.59"|"245.00"|"20.59"
"201"|"  S3403603"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-15.41"|"175.00"|"15.41"
"201"|"  S3403803"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-19.76"|"224.56"|"19.76"
"201"|"  S3403903"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-21.57"|"245.00"|"21.57"
"201"|"  S3404003"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-24.64"|"280.00"|"24.64"
"201"|"  S3404103"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-33.81"|"402.50"|"33.81"
"201"|"  S3404203"|"101"|"213978"|"RITE AID RETAIL FACILITIE"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-28.19"|"320.27"|"28.19"
"201"|"  S3404303"|"101"|"209384"|"Kenyon Center            "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-19.36"|"220.00"|"19.36"
"201"|"  S3404403"|"101"|"217821"|"Valley Medical Center    "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-504.24"|"5730.00"|"504.24"
"201"|"  S3404603"|"101"|"200096"|"220 South Finley Building"|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-97.52"|"1108.08"|"97.52"
"201"|"  S3404703"|"101"|"209534"|"Korry Electronics        "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-96.56"|"1097.25"|"96.56"
"201"|"  S3404803"|"101"|"214243"|"Red Robin                "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-66.08"|"750.88"|"66.08"
"201"|"  S3404903"|"101"|"211507"|"Monte Villa Farms LLC    "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-27.26"|"306.25"|"27.26"
"201"|"  S3405103"|"101"|"213740"|"Quest Diagnostic         "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-7.66"|"87.00"|"7.66"
"201"|"  S3405203"|"101"|"202033"|"Baker Commodities        "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-8.06"|"91.59"|"8.06"
"201"|"  S3405303"|"101"|"201975"|"BTC Seattle LLC          "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-21.12"|"240.00"|"21.12"
"201"|"  S3405503"|"101"|"203554"|"CarrAmerica              "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"4"|"-62.51"|"710.25"|"62.51"
"201"|"  S3405603"|"101"|"212013"|"Newport Corporate Center "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-54.77"|"622.39"|"54.77"
"201"|"  S3405703"|"101"|"209469"|"King County Roads        "|"2/21/2003 12:00:00 AM"|"SERVICEALLIANCE     "|"3"|"-7.66"|"87.00"|"7.66"
